식당ID,작성자,작성일,리뷰내용
1087970189,avec100,5.5.화,올때마다 맛있게 먹고 갑니다. 삼겹살. 목살 모두 맛있구요. 반찬들도 다 맛있습니다. 잘 먹고 갑니다~
1087970189,밀가루34,5.1.금,"늦게 왔는데도 친절하시고 최고자나여💖💖
배고팠는데 고기도 최고🧡
크림볶음밥도 체고~~~~~~~🌸🫶"
1087970189,별빛엄마95,5.1.금,맛있게 잘 먹었습니다 :)
1087970189,dav****,4.30.목,"예전부터 단골집.
역삼역 건너편으로 이사를 왔다
다음에는 삼겹살 806 먹으러 방문 할 예정

삼겹살 맛ㅇ집입니다"
1087970189,eyehate,4.30.목,점심에 혼밥하기 좋아요
1087970189,지니5160,4.29.수,제미나이가 추천해준 강남 삼겹 맛집! 맛있어요 ㅎㅎ
1087970189,capt****,4.28.화,반찬 종류가 다양하고 고기 질이 좋아요. 가족끼리 오기 딱! 좋은 식당이예요
1087970189,어렌지20,4.27.월,진짜 마싯고 반찬이 잘나와요!! 너무 마싯습니다 추천드려요💚🧡💗🥰🩵
1087970189,이져,5.3.일,예상 밖의 맛과 분위기로 좋은 시간을 보낸 것. 삼겹살과 볶음밥 추천
1087970189,vjejwkxiri,4.26.일,"고기가 숙성이 잘 되어서 맛있습니다.
트러플 볶음밥도 맛있게 잘 먹었습니다 ㅎㅎ"
1087970189,밥먹는집사,4.27.월,"회사 근처라 자주가는데 
요즘 평일에 시간이 어려워서 주말에
방문했는데 이번주부터 주말 공휴일에는
브레이크타임 없이 운영하신다고해서 좋았습니다
주말에 방문하면 시간대가 애매했는데 덕분에 
낮술 거하게먹고 모임 잘 마무리 하고 가요 
역삼동 오시면 꼭 한번 들려보세요 :)"
1087970189,ㅋㅇㄹㅋㅇㄻㅇ,4.25.토,고기질도 좋고 맛있어요 김치찌개도 굿이였습니당 !! 구워주셔서 쾌적하게 먹었네용 !!
1087970189,ms****,4.25.토,아이와 둘이서 맛있게 잘 먹고 갑니다
1087970189,렛잇고30,4.23.목,"고기가 맛있어요, 자주 올 거 같아요!"
1087970189,최고의조미료는go객을생각하는마음,6.7.일,고기 레전드!!! 보끔밥도 레전드🫶 데이트 코스 최적
1087970189,johji0921,6.6.토,돝고기 옮기기 전부터 여러번 왔는데 오늘 일본친구들 데리고 왔어요! 오랜만에 왔는데 너무 맛있어요! 806 운좋게 먹을수잇어서 다행입니다 다음에 또 올게요
1087970189,hjh****,6.5.금,"역삼 맛집!! 
나중에 회식으로 또 오려구요!"
1087970189,너구리4792,6.5.금,숙성고기라서 그런지 더 맛있어용
1087970189,동868,6.5.금,"고기 다 구워주셔서 넘 좋아요.
환기도 넘 잘되서 점심에 먹어도 냄새가 안나네요!"
1087970189,취이이즈,6.3.수,추천받아서 왔어요 고기 구워주시고 계란찜 넘 맛있어요!!
1087970189,suek,6.3.수,"고기도 질도좋고
고기굽는 냄새안베어서
좋습니다.
 맛있게잘먹었습니다"
1087970189,또다른 나34,5.31.일,고기가 맛있고 직원분이 친절해요
1087970189,승진님,5.30.토,
1087970189,카락53,5.30.토,직접 구워주시는 고기가 너무 너무 맛있고 서비스질과 고객 응대가 아주 만족스러운 장소에요!
1087970189,김큰빛,5.29.금,"전에오고 맛있어서 또왔어요
맛있게 먹고 갈께요"
1087970189,지현5994,5.24.일,고기질이 좋고 맛있어요! 다음에 또 올게요~
1087970189,제이월드78,5.24.일,크림치즈볶음밥이 너무 맛있고 돝고기가 진짜 맛있습니다!!
1087970189,하하하항24,5.24.일,맛있다고 추천받아서 왔어요 그런데 진짜 너무 맛있어요 ㅜㅜ 입에서 살살 녹아요
1087970189,도이95,5.24.일,돌 아기도 올수 있을 만큼 쾌적해요! 연기도 안나고 깔끔해요!
1087970189,토리토리585,5.23.토,"삼겹살 존맛 ㅜㅜ 매장 넘 깔끔하고 애견동반 룸에서 편하게 식사가능했어요🩵
직원 분도 짱 친절 
반찬 넘 맛있어서 밥도 잘 들어가고
볶음밥도 먹고..  배가 터질 지경
잘 먹고 갑니다 또 올게요~"
1087970189,요로롱힝,5.23.토,"역삼역 근방이라서 위치도 좋고, 육즙도 풍부하고 맛있습니다.
직원분도 너무 친절하시구 리조또 너무 맛있고 좋습니다!!"
1087970189,asdf6789,5.22.금,맛있어요
1087970189,shc****,5.22.금,소문으로만 듣던 맛집 드디어 와봤습니다! 캐치테이블로 웨이팅 가능해서 편리했고 고기가 역시 맛있네요! D806삼겹살은 꼭 드셔보셔야 해요! 직원분들도 친절하시고 너무 만족스러운 식사였어요!
1087970189,cha****,5.22.금,"너무 맛있어요! 지인들과 처음 왔는데 다음에 또 오기로했습니다! 

숙성 고기는 역시 다르네요!
같이나온 김치찌개랑 트리플 볶음밥도 너무 맛있어요!"
1087970189,jiy****,5.21.목,짱맛있어요!!!!! 삼겹살…은 여기로..
1087970189,merongna,5.21.목,역삼 강남 최고 삼겹살 목살
1087970189,opa****,5.18.월,맛있어요
1087970189,맛도리배롱이,5.18.월,이틀연속방문! 숙성돼지 여기만큼 맛있는곳 없습니다.  .. 🤍
1087970189,iiiIiiIiii,5.18.월,맛있어요! 추천드립니다
1087970189,맛도리배롱이,5.17.일,숙성고기끝판왕맛집 먹어도먹어도 질리지않는 돝고기 맛있게 구워주셔서 오늘도 맛있게먹고가용
1087970189,로용,5.16.토,숙성고기라 진짜진짜 맛있어요
1087970189,cos****,5.14.목,고기가 두툼하고 질이 너무 좋아요!! 반찬도 깔끔하고 고기도 구워주셔서 편하게 맛있게 먹었네요~
1087970189,우리우리73,5.13.수,너무 맛있습니다 이번달만 세번째 왔어요 💗
1087970189,whd****,5.13.수,"돝고기 믿고 먹는 고기질!!! 여기 고기는 진짜 맛있어요ㅠㅠ
특히 트러플크림볶음밥,,,미쳤습니다!!!"
1087970189,cis****,5.12.화,맛있어서 다시 찾아온곳이에요! :) 이전 매장에 갔었는데 매장 바뀐곳도 너무 깔끔하고 좋아요!
1087970189,iris2sz,5.11.월,맛있게 잘먹고 갑니다~~~
1087970189,안젤리나쫄깃,5.7.목,맛있게 잘먹었어요^^
1087970189,행복한의사,5.6.수,"돝고기506
여기 돼지고기 미쳤습니다!
진심 대한민국 넘버원입니다!
여기 돼지고기 먹기전에 돼지고기 먹었다고 
말씀하시면 안 됩니다!

묵은지 김치찌개도 너무 맛있습니다.
예전에 자주 가던곳인데 진짜 오랜만에 갔다왔습니다.
손님들 많은것 보니  제가 다 흐뭇합니다.
참고로 여기  직원분들,사장님 전부 너무 친절하세요!
이것도 돝고기 506이  좋은 이유입니다.
외국인 환자분들께도 여기 적극추천하는 곳입니다.
진심으로 강추드립니다!"
1087970189,ljm****,5.5.화,"운좋게 웨이팅 없이 바로 들어왔어요
삼겹살 꼬소함 미쳤고 목살 육향 최고에요!"
1087970189,s5****,5.5.화,"진짜 너무너무 맛있어요~~~
여자둘이서 고기 4인분 먹었어요
삼겹살 목살 항정상 2인분에
트러블 볶음밥 김치찌게까지 둘이서
클리어 했어요
진짜 너무맛집이예요
다음에 재방문 예정입니다"
1087970189,avec100,5.5.화,올때마다 맛있게 먹고 갑니다. 삼겹살. 목살 모두 맛있구요. 반찬들도 다 맛있습니다. 잘 먹고 갑니다~
1087970189,밀가루34,5.1.금,"늦게 왔는데도 친절하시고 최고자나여💖💖
배고팠는데 고기도 최고🧡
크림볶음밥도 체고~~~~~~~🌸🫶"
1087970189,별빛엄마95,5.1.금,맛있게 잘 먹었습니다 :)
1087970189,dav****,4.30.목,"예전부터 단골집.
역삼역 건너편으로 이사를 왔다
다음에는 삼겹살 806 먹으러 방문 할 예정

삼겹살 맛ㅇ집입니다"
1087970189,eyehate,4.30.목,점심에 혼밥하기 좋아요
1087970189,지니5160,4.29.수,제미나이가 추천해준 강남 삼겹 맛집! 맛있어요 ㅎㅎ
1087970189,capt****,4.28.화,반찬 종류가 다양하고 고기 질이 좋아요. 가족끼리 오기 딱! 좋은 식당이예요
1087970189,어렌지20,4.27.월,진짜 마싯고 반찬이 잘나와요!! 너무 마싯습니다 추천드려요💚🧡💗🥰🩵
1087970189,이져,5.3.일,예상 밖의 맛과 분위기로 좋은 시간을 보낸 것. 삼겹살과 볶음밥 추천
1087970189,vjejwkxiri,4.26.일,"고기가 숙성이 잘 되어서 맛있습니다.
트러플 볶음밥도 맛있게 잘 먹었습니다 ㅎㅎ"
1087970189,밥먹는집사,4.27.월,"회사 근처라 자주가는데 
요즘 평일에 시간이 어려워서 주말에
방문했는데 이번주부터 주말 공휴일에는
브레이크타임 없이 운영하신다고해서 좋았습니다
주말에 방문하면 시간대가 애매했는데 덕분에 
낮술 거하게먹고 모임 잘 마무리 하고 가요 
역삼동 오시면 꼭 한번 들려보세요 :)"
1087970189,ㅋㅇㄹㅋㅇㄻㅇ,4.25.토,고기질도 좋고 맛있어요 김치찌개도 굿이였습니당 !! 구워주셔서 쾌적하게 먹었네용 !!
1087970189,ms****,4.25.토,아이와 둘이서 맛있게 잘 먹고 갑니다
1087970189,렛잇고30,4.23.목,"고기가 맛있어요, 자주 올 거 같아요!"
1087970189,최고의조미료는go객을생각하는마음,6.7.일,고기 레전드!!! 보끔밥도 레전드🫶 데이트 코스 최적
1087970189,johji0921,6.6.토,돝고기 옮기기 전부터 여러번 왔는데 오늘 일본친구들 데리고 왔어요! 오랜만에 왔는데 너무 맛있어요! 806 운좋게 먹을수잇어서 다행입니다 다음에 또 올게요
1087970189,hjh****,6.5.금,"역삼 맛집!! 
나중에 회식으로 또 오려구요!"
1087970189,너구리4792,6.5.금,숙성고기라서 그런지 더 맛있어용
1087970189,동868,6.5.금,"고기 다 구워주셔서 넘 좋아요.
환기도 넘 잘되서 점심에 먹어도 냄새가 안나네요!"
1087970189,취이이즈,6.3.수,추천받아서 왔어요 고기 구워주시고 계란찜 넘 맛있어요!!
1087970189,suek,6.3.수,"고기도 질도좋고
고기굽는 냄새안베어서
좋습니다.
 맛있게잘먹었습니다"
1087970189,또다른 나34,5.31.일,고기가 맛있고 직원분이 친절해요
1087970189,승진님,5.30.토,
1087970189,카락53,5.30.토,직접 구워주시는 고기가 너무 너무 맛있고 서비스질과 고객 응대가 아주 만족스러운 장소에요!
1087970189,김큰빛,5.29.금,"전에오고 맛있어서 또왔어요
맛있게 먹고 갈께요"
1087970189,지현5994,5.24.일,고기질이 좋고 맛있어요! 다음에 또 올게요~
1087970189,제이월드78,5.24.일,크림치즈볶음밥이 너무 맛있고 돝고기가 진짜 맛있습니다!!
1087970189,하하하항24,5.24.일,맛있다고 추천받아서 왔어요 그런데 진짜 너무 맛있어요 ㅜㅜ 입에서 살살 녹아요
1087970189,도이95,5.24.일,돌 아기도 올수 있을 만큼 쾌적해요! 연기도 안나고 깔끔해요!
1087970189,토리토리585,5.23.토,"삼겹살 존맛 ㅜㅜ 매장 넘 깔끔하고 애견동반 룸에서 편하게 식사가능했어요🩵
직원 분도 짱 친절 
반찬 넘 맛있어서 밥도 잘 들어가고
볶음밥도 먹고..  배가 터질 지경
잘 먹고 갑니다 또 올게요~"
1087970189,요로롱힝,5.23.토,"역삼역 근방이라서 위치도 좋고, 육즙도 풍부하고 맛있습니다.
직원분도 너무 친절하시구 리조또 너무 맛있고 좋습니다!!"
1087970189,asdf6789,5.22.금,맛있어요
1087970189,shc****,5.22.금,소문으로만 듣던 맛집 드디어 와봤습니다! 캐치테이블로 웨이팅 가능해서 편리했고 고기가 역시 맛있네요! D806삼겹살은 꼭 드셔보셔야 해요! 직원분들도 친절하시고 너무 만족스러운 식사였어요!
1087970189,cha****,5.22.금,"너무 맛있어요! 지인들과 처음 왔는데 다음에 또 오기로했습니다! 

숙성 고기는 역시 다르네요!
같이나온 김치찌개랑 트리플 볶음밥도 너무 맛있어요!"
1087970189,jiy****,5.21.목,짱맛있어요!!!!! 삼겹살…은 여기로..
1087970189,merongna,5.21.목,역삼 강남 최고 삼겹살 목살
1087970189,opa****,5.18.월,맛있어요
1087970189,맛도리배롱이,5.18.월,이틀연속방문! 숙성돼지 여기만큼 맛있는곳 없습니다.  .. 🤍
1087970189,iiiIiiIiii,5.18.월,맛있어요! 추천드립니다
1087970189,맛도리배롱이,5.17.일,숙성고기끝판왕맛집 먹어도먹어도 질리지않는 돝고기 맛있게 구워주셔서 오늘도 맛있게먹고가용
1087970189,로용,5.16.토,숙성고기라 진짜진짜 맛있어요
1087970189,cos****,5.14.목,고기가 두툼하고 질이 너무 좋아요!! 반찬도 깔끔하고 고기도 구워주셔서 편하게 맛있게 먹었네요~
1087970189,우리우리73,5.13.수,너무 맛있습니다 이번달만 세번째 왔어요 💗
1087970189,whd****,5.13.수,"돝고기 믿고 먹는 고기질!!! 여기 고기는 진짜 맛있어요ㅠㅠ
특히 트러플크림볶음밥,,,미쳤습니다!!!"
1087970189,cis****,5.12.화,맛있어서 다시 찾아온곳이에요! :) 이전 매장에 갔었는데 매장 바뀐곳도 너무 깔끔하고 좋아요!
1087970189,iris2sz,5.11.월,맛있게 잘먹고 갑니다~~~
1087970189,안젤리나쫄깃,5.7.목,맛있게 잘먹었어요^^
1087970189,행복한의사,5.6.수,"돝고기506
여기 돼지고기 미쳤습니다!
진심 대한민국 넘버원입니다!
여기 돼지고기 먹기전에 돼지고기 먹었다고 
말씀하시면 안 됩니다!

묵은지 김치찌개도 너무 맛있습니다.
예전에 자주 가던곳인데 진짜 오랜만에 갔다왔습니다.
손님들 많은것 보니  제가 다 흐뭇합니다.
참고로 여기  직원분들,사장님 전부 너무 친절하세요!
이것도 돝고기 506이  좋은 이유입니다.
외국인 환자분들께도 여기 적극추천하는 곳입니다.
진심으로 강추드립니다!"
1087970189,ljm****,5.5.화,"운좋게 웨이팅 없이 바로 들어왔어요
삼겹살 꼬소함 미쳤고 목살 육향 최고에요!"
1087970189,s5****,5.5.화,"진짜 너무너무 맛있어요~~~
여자둘이서 고기 4인분 먹었어요
삼겹살 목살 항정상 2인분에
트러블 볶음밥 김치찌게까지 둘이서
클리어 했어요
진짜 너무맛집이예요
다음에 재방문 예정입니다"
1087970189,avec100,5.5.화,올때마다 맛있게 먹고 갑니다. 삼겹살. 목살 모두 맛있구요. 반찬들도 다 맛있습니다. 잘 먹고 갑니다~
1087970189,밀가루34,5.1.금,"늦게 왔는데도 친절하시고 최고자나여💖💖
배고팠는데 고기도 최고🧡
크림볶음밥도 체고~~~~~~~🌸🫶"
1087970189,별빛엄마95,5.1.금,맛있게 잘 먹었습니다 :)
1087970189,dav****,4.30.목,"예전부터 단골집.
역삼역 건너편으로 이사를 왔다
다음에는 삼겹살 806 먹으러 방문 할 예정

삼겹살 맛ㅇ집입니다"
1087970189,eyehate,4.30.목,점심에 혼밥하기 좋아요
1087970189,지니5160,4.29.수,제미나이가 추천해준 강남 삼겹 맛집! 맛있어요 ㅎㅎ
1087970189,capt****,4.28.화,반찬 종류가 다양하고 고기 질이 좋아요. 가족끼리 오기 딱! 좋은 식당이예요
1087970189,어렌지20,4.27.월,진짜 마싯고 반찬이 잘나와요!! 너무 마싯습니다 추천드려요💚🧡💗🥰🩵
1087970189,이져,5.3.일,예상 밖의 맛과 분위기로 좋은 시간을 보낸 것. 삼겹살과 볶음밥 추천
1087970189,vjejwkxiri,4.26.일,"고기가 숙성이 잘 되어서 맛있습니다.
트러플 볶음밥도 맛있게 잘 먹었습니다 ㅎㅎ"
1087970189,밥먹는집사,4.27.월,"회사 근처라 자주가는데 
요즘 평일에 시간이 어려워서 주말에
방문했는데 이번주부터 주말 공휴일에는
브레이크타임 없이 운영하신다고해서 좋았습니다
주말에 방문하면 시간대가 애매했는데 덕분에 
낮술 거하게먹고 모임 잘 마무리 하고 가요 
역삼동 오시면 꼭 한번 들려보세요 :)"
